,/lpc/nct6797d/control/0,/lpc/nct6797d/control/1,/lpc/nct6797d/control/2,/lpc/nct6797d/control/3,/lpc/nct6797d/control/4,/lpc/nct6797d/control/5,/lpc/nct6797d/control/6,/lpc/nct6797d/voltage/0,/lpc/nct6797d/voltage/1,/lpc/nct6797d/voltage/2,/lpc/nct6797d/voltage/3,/lpc/nct6797d/voltage/4,/lpc/nct6797d/voltage/5,/lpc/nct6797d/voltage/6,/lpc/nct6797d/voltage/7,/lpc/nct6797d/voltage/9,/lpc/nct6797d/voltage/11,/lpc/nct6797d/voltage/12,/lpc/nct6797d/voltage/13,/lpc/nct6797d/voltage/14,/lpc/nct6797d/temperature/1,/lpc/nct6797d/temperature/2,/lpc/nct6797d/temperature/3,/lpc/nct6797d/temperature/5,/lpc/nct6797d/temperature/6,/lpc/nct6797d/fan/0,/lpc/nct6797d/fan/1,/lpc/nct6797d/fan/2,/amdcpu/0/load/1,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/0,/amdcpu/0/power/0,/amdcpu/0/clock/0,/amdcpu/0/power/2,/amdcpu/0/power/3,/amdcpu/0/power/4,/amdcpu/0/power/5,/amdcpu/0/power/6,/amdcpu/0/power/7,/amdcpu/0/power/8,/amdcpu/0/power/9,/amdcpu/0/temperature/0,/amdcpu/0/temperature/4,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/power/1,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/fan/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","Fan Control #7","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VTT","Voltage #12","Voltage #13","Voltage #14","Voltage #15","Temperature #1","Temperature #2","Temperature #3","Temperature #5","Temperature #6","Fan #1","Fan #2","Fan #3","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Package","Bus Speed","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU CCD #1","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Cores","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Fan","GPU","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Temperature","Used Space","Used Space"
03/23/2023 19:41:50,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.27200007,1,3.344,3.31200027,1,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40.5,38,-1,2343.75,1114.78113,1370.55835,5.46875,1.57489777,0.78125,0,0,0.78125,2.34375,8.59375,2.442956,39.37942,100.0008,2.65611935,1.75472391,0.5556063,0.1815231,0.230339408,1.28186846,3.07247543,3.60249567,52.875,43.75,3775.03027,3860.031,3860.031,3860.031,3860.031,3860.031,3860.031,4825.03857,13.3351517,24.3308945,7.76820755,24.15913,47,1800.00012,9501.996,0,6,1,0,0,57,1107,10240,1585.14063,8654.859,15.4798889,105.983,12.6953125,4.8828125,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:41:51,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.2,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1107.46509,1350,4.6875,0,0,0,0,0,3.90625,2.34375,1.3671875,36.8463669,100.0008,2.30840445,1.30659926,0.26251635,0.144848719,0.11859861,1.06323624,2.85201335,3.03875542,52.25,41.5,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,3880.031,11.0949717,24.29657,7.757248,24.17009,47,1800.00012,9501.996,0,4,1,0,0,57,1111,10240,1585.39063,8654.609,15.48233,105.371,12.6953125,4.8828125,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:41:53,100,60,63.92157,57.64706,57.64706,57.64706,49.80392,1.1680001,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1175.95813,1369.16833,0.78125,1.5625,0,0,0,0,3.125,6.25,1.46484375,35.2850876,100.0008,2.01035714,0.8723108,0.158928439,0.189621538,0.1356309,0.378162652,2.371966,3.02146649,51.75,48.25,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,4850.039,9.138444,24.2782745,7.75140762,24.17593,47,1800.00012,9501.996,0,4,1,0,0,57,1108,10240,1585.39063,8654.609,15.48233,105.189,12.6953125,4.8828125,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:41:54,100,60,63.92157,57.64706,57.64706,57.64706,49.80392,1.136,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1181.10242,1344.62146,3.125,0.793647766,0.793647766,0,0,0,2.34375,5.46875,1.56559944,34.91902,100.0008,2.0069046,0.836749136,0.242956758,0.154158518,0.167735115,0.348725736,2.35388732,2.861343,51.25,43,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,8.97246,24.2715225,7.74925232,24.1780853,47,1800.00012,9501.996,0,4,1,0,0,57,1105,10240,1585.39063,8654.609,15.48233,104.840004,12.6953125,4.8828125,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:41:55,100,58.8235321,62.7451,57.64706,57.64706,57.64706,49.80392,1.192,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2335.64014,1107.46509,1354.06213,3.125,0,0,0,0,0,3.125,10.9375,2.1484375,34.4419441,100.0008,1.975148,0.8534566,0.215111941,0.166143253,0.1342184,0.4918955,2.31001258,2.93533444,51,42.25,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,4850.039,9.081321,24.2668915,7.747772,24.1795654,47,1800.00012,9501.996,0,4,1,0,0,57,1104,10240,1584.57813,8655.422,15.4743958,104.935005,12.6953125,4.8828125,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:41:56,100,58.8235321,62.7451,57.64706,57.64706,57.64706,49.80392,1.1680001,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1098.454,1326.12964,3.90625,0,0,0,0,0,3.90625,4.6875,1.5625,33.4915848,100.0008,1.915585,0.7239228,0.195197672,0.1778417,0.101926409,0.2598369,2.25428176,2.67097783,50.5,42.25,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,4850.039,8.29957,24.25476,7.7439003,24.1834373,47,1800.00012,9501.996,0,4,1,0,0,57,1104,10240,1581.64063,8658.359,15.4457092,104.777008,15.625,4.8828125,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:41:57,100,58.8235321,62.7451,57.64706,57.64706,57.64706,49.80392,1.27200007,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2339.688,1107.46509,1324.82825,3.90625,0,0,0,0,0.793647766,3.90625,4.6875,1.661706,38.6448479,100.0008,2.42788,1.46835852,0.5820005,0.54468143,0.328942746,0.856321931,3.01330066,3.50667644,50.875,44,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,4850.039,12.7281628,24.243866,7.7404213,24.1869164,47,1800.00012,9501.996,0,4,1,0,0,57,1105,10240,1582.51563,8657.484,15.4542542,104.953,12.6953125,4.8828125,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:41:57,100,58.8235321,62.7451,57.64706,57.64706,57.64706,49.80392,1.2,1.008,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1084.3374,1309.40833,5.46875,0.78125,0,0.793647766,0,0.7692337,3.125,6.25,2.14848518,38.0330048,100.0008,2.389245,1.75051665,0.481259972,0.555864453,0.327361017,1.10084927,2.66379786,3.28384924,50.875,45.5,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,4825.03857,4825.03857,12.5527439,24.25364,7.74354172,24.1837959,47,1800.00012,9501.996,0,4,1,0,0,57,1104,10240,1582.51563,8657.484,15.4542542,105.126007,12.6953125,4.8828125,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:41:59,100,58.8235321,62.7451,57.64706,57.64706,57.64706,49.80392,1.2,1.008,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1084.3374,1309.40833,8.4615345,6.153846,0,0,0,1.51515007,14.6153812,13.8461533,5.574012,49.33321,100.0008,3.86570239,2.89675355,0.952719748,1.11781681,0.7166671,2.0616436,5.32021427,5.81271124,55,49.5,4850.039,3840.03076,3840.03076,3840.03076,3840.03076,3840.03076,4800.03857,4800.03857,22.74423,24.3191,7.76444244,24.1628952,47,1800.00012,9501.996,0,4,1,0,0,57,1104,10240,1583.51563,8656.484,15.46402,103.967,38.0859375,0.9765625,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:42:00,100,62.3529434,66.6666641,57.64706,57.64706,57.64706,49.80392,1.192,1,3.344,3.31200027,1,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1103.843,1345.96216,2.38095522,2.38095522,0.806450844,0,0,0.806450844,7.936507,7.14285374,2.681768,37.59913,100.0008,2.33835363,1.356448,0.485110432,0.314870536,0.429497927,0.8503563,2.94493246,3.295718,54.5,44.25,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,4850.039,12.0152864,24.3465042,7.77318954,24.1541481,47,1800.00012,9501.996,0,4,1,0,0,57,1104,10240,1584.14063,8655.859,15.4701233,104.930008,2.9296875,4.8828125,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:42:01,100,62.3529434,66.6666641,57.64706,57.64706,57.64706,49.80392,1.144,1.008,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1168.83118,1362.26038,0.78125,0,0,0,0,0,2.34375,6.25,1.171875,35.7819061,100.0008,2.18642473,1.01905417,0.2848803,0.240964621,0.163300484,0.3410058,2.47956753,3.0989995,53.75,42.75,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,4850.039,3880.031,9.814198,24.3497925,7.77423859,24.1531,47,1800.00012,9501.996,0,4,1,0,0,57,1105,10240,1584.14063,8655.859,15.4701233,104.625008,0,6.8359375,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:42:02,100,62.3529434,66.6666641,57.64706,57.64706,57.64706,49.80392,1.144,1.008,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1168.83118,1362.26038,5.384612,0.7692337,0,0,0,0,3.8461566,10.0000019,2.50000358,38.87062,100.0008,2.49630332,1.483575,0.504174,0.393168151,0.444994777,0.7990837,3.320427,3.4439435,53.875,41,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,12.88567,24.367981,7.78004837,24.14729,47,1800.00012,9501.996,0,4,1,0,0,57,1098,10240,1584.14063,8655.859,15.4701233,104.095,39.0625,1.953125,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:42:03,100,62.3529434,66.6666641,57.64706,57.64706,57.64706,49.80392,1.21600008,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2335.64014,1166.81067,1374.74536,0.793647766,1.58730149,0,0,0,0.78125,4.76190472,7.14285374,1.88336372,36.61585,100.0008,2.27320242,1.2885536,0.411753118,0.209224463,0.288025618,0.60017544,2.9024632,2.99163818,53.25,43,4825.03857,3860.031,3860.031,3860.031,3860.031,3860.031,3860.031,3860.031,10.9650364,24.3546524,7.775791,24.1515465,46,1800.00012,9501.996,0,4,1,0,0,53,1076,10240,1584.14063,8655.859,15.4701233,104.121,0.9765625,3.90625,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:42:04,100,62.3529434,66.6666641,57.64706,57.64706,57.64706,49.80392,1.144,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1175.95813,1374.74536,2.34375,0,0,0,0,0,4.6875,7.8125,1.85546875,36.8057175,100.0008,2.25989962,1.44890368,0.2984626,0.193224251,0.1784697,0.6044732,2.678184,3.32422876,52.75,42.25,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,10.9858456,24.3399048,7.771084,24.1562538,46,1800.00012,9501.996,0,4,1,0,0,48,994,10240,1584.39063,8655.609,15.4725647,104.135,0,4.8828125,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:42:05,100,62.3529434,66.6666641,57.64706,57.64706,57.64706,49.80392,1.144,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1175.95813,1374.74536,2.30768919,0.757575035,0,0,0,0,4.615384,3.076923,1.34469867,34.68715,100.0008,1.994867,0.8520027,0.230545774,0.174823076,0.161815628,0.215265766,2.36731029,2.79518056,52.125,41,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,8.791811,24.3337173,7.769108,24.15823,46,1800.00012,9501.996,0,4,1,0,0,44,877,10240,1584.39063,8655.609,15.4725647,102.891006,19.53125,24.4140625,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:42:06,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.2240001,1,3.344,3.31200027,1.008,0.144000009,0.744,3.344,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1161.79,1366.39673,3.174603,2.38095522,0,0,0,1.5625,6.349206,5.555558,2.37784386,39.3761978,100.0008,2.522535,1.64584863,0.489113241,0.246042684,0.336040944,1.26541018,2.93450212,3.20448971,51.875,53,3860.031,4825.03857,3860.031,3860.031,3860.031,3860.031,4825.03857,4825.03857,12.6439829,24.3087921,7.76115036,24.1661873,46,1800.00012,9501.996,0,6,1,0,0,39,721,10240,1584.89063,8655.109,15.4774475,104.009,0,4.8828125,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:42:07,100,60,63.92157,57.64706,57.64706,57.64706,49.80392,1.248,1,3.344,3.31200027,1,0.144000009,0.744,3.328,1.83200014,0.776,0.984,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1193.63391,1347.30542,12.5,5.46875,0,0,0.78125,3.125,14.0625,16.40625,6.54296875,48.6832581,100.0008,3.90320849,3.14756012,1.36290944,0.641950548,0.9220719,2.74348259,4.574331,4.60317039,53,43.75,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4825.03857,21.8986835,24.285881,7.753834,24.1735039,46,1800.00012,9501.996,0,8,1,0,0,34,544,10240,1585.01563,8654.984,15.4786682,104.328,6.8359375,5.859375,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:42:08,100,60,63.92157,57.64706,57.64706,57.64706,49.80392,1.248,1,3.344,3.31200027,1,0.144000009,0.744,3.328,1.83200014,0.776,0.984,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1193.63391,1347.30542,12.3076916,3.8461566,0,0.757575035,0,2.30768919,8.4615345,13.8461533,5.190855,41.580265,100.0008,3.15859675,2.48295164,0.665366054,0.300095141,0.50415206,1.47261584,3.4157877,3.83568883,53.375,64.75,4775.038,4775.038,4775.038,3820.03052,3820.03052,4775.038,4775.038,4775.038,15.8352537,24.2544174,7.74378967,24.183548,46,1800.00012,9501.996,0,4,1,0,0,0,364,10240,1583.76563,8656.234,15.4664612,103.488007,19.53125,4.8828125,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:42:08,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.20800006,1,3.328,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1153.84619,1348.65137,3.96825075,1.58730149,0,0.806450844,0,0.806450844,5.555558,6.42601252,2.39375234,36.91081,100.0008,2.40205383,1.150204,0.437218249,0.2086631,0.2616929,0.641690254,2.87904429,3.37612629,53.5,59.75,3840.03076,3840.03076,3840.03076,3840.03076,3840.03076,3840.03076,3840.03076,4800.03857,11.3566933,24.2731781,7.74977875,24.1775589,46,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1583.70313,8656.297,15.4658508,102.263008,1.953125,11.71875,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:42:09,100,66.27451,70.19608,57.64706,57.64706,57.64706,49.80392,1.296,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1125,1347.30542,7.8125,4.6875,1.5504837,0,0,1.5504837,10.9375,20.0480766,5.82332039,55.8654747,100.0008,4.31304836,3.46023178,1.75222468,0.7724911,0.9231935,2.846912,6.35884,8.195967,58.625,43.75,4825.03857,3860.031,3860.031,3860.031,3860.031,3860.031,3860.031,4825.03857,28.6229076,24.4209518,7.796959,24.1303787,47,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1584.39063,8655.609,15.4725647,102.214005,0.9765625,15.625,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:42:11,100,66.27451,70.19608,57.64706,57.64706,57.64706,49.80392,1.296,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1125,1347.30542,3.87018919,0.7692337,0,0,0,1.5625,4.6875,8.59375,2.435398,38.15265,100.0008,2.44422746,1.298421,0.5030535,0.341327071,0.277579963,0.938313961,2.892609,3.6568687,57.625,42.25,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,12.3524008,24.4612045,7.80981064,24.117527,47,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1584.64063,8655.359,15.4750061,103.487007,19.53125,0.9765625,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:42:12,100,67.45098,71.76471,57.64706,57.64706,57.64706,49.80392,1.432,1,3.328,3.31200027,1,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1178.0105,1459.45947,8.692956,5.555558,3.174603,0.793647766,0.793647766,1.5625,15.625,17.96875,6.770831,50.1645737,100.0008,3.97910118,2.673123,1.333401,0.862931132,1.03388608,2.256796,5.37497234,5.850814,59,70.75,4750.038,4750.038,3800.03052,3800.03052,3800.03052,4750.038,4750.038,4775.038,23.3650246,24.6306839,7.863922,24.0634155,47,1800.00012,9501.996,0,5,1,0,1,0,0,10240,1612.82813,8627.172,15.7502747,102.717,86.91406,8.7890625,23,32.049263,37,96.7100449,86.71199
03/23/2023 19:42:13,100,67.45098,71.76471,57.64706,57.64706,57.64706,49.80392,1.20800006,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40.5,38,-1,2343.75,1168.83118,1485.14856,2.34375,2.38095522,0,0.793647766,0.793647766,1.58730149,7.03125,7.83730125,2.84597874,48.0001526,100.0008,3.47299767,2.88613319,1.67714262,1.20135927,1.33515275,2.74298239,4.155509,4.555352,59,43.25,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,22.0266266,24.6667938,7.87545,24.0518875,47,1800.00012,9501.996,0,3,0,0,0,0,0,10240,1624.00781,8615.992,15.8594513,102.652008,0,0.9765625,23,32.049263,37,96.7100449,86.71202
03/23/2023 19:42:14,100,67.45098,71.76471,57.64706,57.64706,57.64706,49.80392,1.20800006,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40.5,38,-1,2343.75,1168.83118,1485.14856,16.1538486,9.848488,3.78787518,1.51515007,3.03030014,6.818181,17.6923027,20.687645,9.941732,59.54936,100.0008,5.03482342,3.781346,2.71488142,2.26106954,2.5439527,3.17129278,6.895929,7.157474,61.875,69.25,4700.0376,3760.03,3760.03,3760.03,3760.03,3760.03,3760.03,3760.03,33.56077,24.6692581,7.876236,24.0511017,47,1800.00012,9501.996,0,10,2,0,0,0,0,10240,1587.32813,8652.672,15.5012512,108.213005,41.015625,6.8359375,23,32.049263,37,96.7100449,86.71202
03/23/2023 19:42:15,100,72.15686,76.86275,57.64706,57.64706,57.64706,49.80392,1.2240001,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.984,0.60800004,1.51200008,41,34,40.5,38,-1,2343.75,1259.32837,1490.06628,4.7747016,1.61290169,0,1.61290169,0,1.61290169,11.1111107,15.8730145,4.574686,48.932354,100.0008,3.713829,2.73815131,1.349153,0.496738553,0.7176861,1.93720555,4.753044,6.03195667,62.25,43.25,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,21.7377644,24.424881,7.798214,24.1291237,47,1800.00012,9501.996,0,6,1,0,0,0,0,10240,1584.82813,8655.172,15.4768372,104.302,19.53125,3.90625,23,32.049263,37,96.7100449,86.71202
03/23/2023 19:42:16,100,72.15686,76.86275,57.64706,57.64706,57.64706,49.80392,1.21600008,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40.5,38,-1,2343.75,1216.21619,1546.39172,3.08893919,0.7692337,0.78125,0,0,0.78125,2.34375,4.6875,1.55649185,35.6051826,100.0008,2.160188,0.988790452,0.489705175,0.208168253,0.18611078,0.6252659,2.42802572,3.01219082,60.625,43,3775.03027,3020.02417,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,10.0984459,24.3953171,7.7887764,24.1385612,48,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1584.82813,8655.172,15.4768372,104.016006,19.53125,0,23,32.049263,37,96.7100449,86.71202
03/23/2023 19:42:17,100,72.15686,76.86275,57.64706,57.64706,57.64706,49.80392,1.21600008,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40.5,38,-1,2343.75,1216.21619,1546.39172,2.30768919,0.7692337,0.7692337,0,0,1.5504837,2.30768919,6.92307949,1.82843208,36.338253,100.0008,2.185722,1.18871188,0.406713277,0.36121285,0.282299668,0.506235242,2.63102627,3.082076,59.25,41.25,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,10.6439972,24.3058929,7.76022339,24.1671143,48,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1584.82813,8655.172,15.4768372,103.394005,19.53125,4.8828125,23,32.049263,37,96.7100449,86.71202
03/23/2023 19:42:18,100,68.62745,72.94118,57.64706,57.64706,57.64706,49.80392,1.192,1.008,3.328,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40.5,38,-1,2343.75,1267.60559,1528.87878,2.38095522,1.61290169,0,0,0,0,2.38095522,6.349206,1.5904963,35.560154,100.0008,2.03843737,0.8718771,0.187564522,0.177673131,0.113476396,0.4249518,2.4201436,2.91815829,57.875,44.75,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,9.152283,24.303894,7.75958633,24.1677513,48,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1584.82813,8655.172,15.4768372,103.932007,19.53125,0,23,32.049263,37,96.7100449,86.71202
03/23/2023 19:42:19,100,66.27451,70.19608,57.64706,57.64706,57.64706,49.80392,1.176,1,3.328,3.31200027,1.008,0.144000009,0.744,3.344,1.83200014,0.776,0.9760001,0.60800004,1.5200001,41,34,40.5,38,-1,2339.688,1166.81067,1491.71265,3.125,0.7692337,0,0,0,0,5.46875,4.6875,1.75631046,35.7779846,100.0008,2.143245,0.9333684,0.32534,0.222787678,0.196205214,0.5097117,2.57946563,2.949544,56.625,46.5,3775.03027,3775.03027,3775.03027,3860.031,3860.031,3860.031,3860.031,4825.03857,9.859668,24.31392,7.762787,24.16455,48,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1584.82813,8655.172,15.4768372,104.078,7.8125,3.90625,23,32.049263,37,96.7100449,86.71202
03/23/2023 19:42:20,100,66.27451,70.19608,57.64706,57.64706,57.64706,49.80392,1.176,1,3.328,3.31200027,1.008,0.144000009,0.744,3.344,1.83200014,0.776,0.9760001,0.60800004,1.5200001,41,34,40.5,38,-1,2339.688,1166.81067,1491.71265,3.8461566,0,0,0.757575035,0,0,6.153846,6.153846,2.11393833,38.08288,100.0008,2.454879,1.60889757,0.279247344,0.2153985,0.202514246,1.27221608,2.85516524,3.15943766,55.625,42.25,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,4850.039,12.0477562,24.2985153,7.75786972,24.1694679,48,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1584.01563,8655.984,15.4689026,104.321007,19.53125,4.8828125,23,32.049263,37,96.7100449,86.71202
03/23/2023 19:42:21,100,63.92157,67.84314,57.64706,57.64706,57.64706,49.80392,1.15200007,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40.5,38,-1,2343.75,1225.04541,1456.31067,0.793647766,0,0,0,0,1.61290169,7.14285374,8.730162,2.284944,37.2155037,100.0008,2.35348272,1.38526654,0.318209052,0.186972812,0.17773281,0.894234,2.85375357,3.16661215,54.75,56.75,4850.039,3880.031,3860.031,3860.031,3860.031,3860.031,3860.031,3860.031,11.3362637,24.29741,7.757515,24.1698227,48,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1580.32813,8659.672,15.4328918,104.556007,6.8359375,3.90625,23,32.049263,37,96.7100449,86.71202
